"ID","SEX","TYPEAREA","SEX.REPRO","REPRO.STATUS","AGE","PARASITE_STATUS","RBC","HGB","WBC","EOS.CNT","MONO.CNT","NUT.CNT","PL.CNT","LYMP.CNT"
"grlsJ03PL766","Male","Suburban","IntactMale","Intact",6,"Negative",5.9,14.2,8,720,240,3440,295,3600
"grlsBHCN3VPP","Male","Suburban","IntactMale","Intact",12,"Negative",6,15,13.6,272,544,7344,175,5440
"grlsH8B3X944","Male","Suburban","IntactMale","Intact",23,"Negative",7.5,17.3,6.7,67,603,4020,78,2010
"grls4SP304TT","Female","Suburban","IntactFemale","Intact",10,"Negative",5.7,14,10.7,107,535,4922,341,5136
"grls3LH13433","Male","Suburban","IntactMale","Intact",7,"Negative",5.4,13,10.7,963,535,6420,258,2782
"grls3RTA1QFF","Male","Suburban","IntactMale","Intact",6,"Negative",5.8,13.5,9.3,465,279,5208,240,3348
"grlsTS0IN499","Female","Rural","NeuteredFemale","Neutered",15,"Negative",6.1,15,9.7,194,291,6499,251,2716
"grlsT0IMF822","Female","Suburban","NeuteredFemale","Neutered",7,"Negative",6,14.9,10.3,412,515,4738,250,4635
"grls2JIWZ3TT","Male","Suburban","IntactMale","Intact",8,"Negative",5.5,12.2,12.2,122,976,5856,349,5246
"grlsGH5T4A55","Female","Suburban","IntactFemale","Intact",7,"Positive",6.9,16.3,9.1,0,455,5369,231,3276
"grlsEZ8CTFQQ","Male","Rural","IntactMale","Intact",18,"Negative",6.1,14.6,12.2,0,976,7442,370,3782
"grlsRN9QEMRR","Female","Suburban","NeuteredFemale","Neutered",22,"Negative",6.5,15.7,5.1,459,102,3213,208,1326
"grlsRU253SZZ","Female","Rural","NeuteredFemale","Neutered",7,"Negative",6.4,14.8,9.2,368,276,4508,309,3956
"grlsJFENDW44","Female","Rural","NeuteredFemale","Neutered",14,"Negative",6.8,17.1,9,180,270,5580,212,2970
"grls1F7MX4EE","Male","Suburban","NeuteredMale","Neutered",14,"Negative",6.7,16.6,8.1,324,405,4779,336,2592
"grlsS638JPWW","Female","Urban","NeuteredFemale","Neutered",26,"Negative",6.7,16.6,7.4,74,592,4884,250,1850
"grlsHR6YHDHH","Male","Rural","NeuteredMale","Neutered",15,"Positive",6.2,14.6,7.2,432,360,4896,86,1512
"grlsEWO92YII","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.5,18,7.9,316,553,5530,206,1501
"grlsCYRLPGCC","Female","Suburban","IntactFemale","Intact",11,"Negative",5.6,13.8,11.5,230,575,7130,243,3565
"grlsLZHJ6B33","Male","Suburban","IntactMale","Intact",15,"Negative",6.8,16.5,9.9,1089,297,5049,208,3465
"grlsJ2G2QC33","Male","Suburban","IntactMale","Intact",7,"Negative",6.1,14.8,10.6,318,318,5724,282,4240
"grls5685Q77","Male","Suburban","NeuteredMale","Neutered",12,"Negative",6.2,15.3,10.4,104,416,5720,205,4160
"grlsUQOF1KQQ","Male","Rural","IntactMale","Intact",7,"Positive",6.3,14.7,11.7,702,351,5850,226,4680
"grls6340WFZZ","Female","Suburban","NeuteredFemale","Neutered",23,"Negative",6.9,16.7,6.4,0,448,3392,206,2560
"grlsFB6GTIRR","Male","Suburban","IntactMale","Intact",6,"Negative",6.2,14.6,6.7,402,201,3752,219,2345
"grlsMGE5UI55","Female","Suburban","NeuteredFemale","Neutered",23,"Negative",7,16.4,10.6,106,530,7844,245,2120
"grlsPN3XJF88","Male","Urban","NeuteredMale","Neutered",14,"Negative",6.2,14,7.4,370,222,4588,280,2146
"grls7SGHM4RR","Male","Suburban","NeuteredMale","Neutered",28,"Negative",7.6,18.3,7.9,237,632,4740,197,2291
"grlsUWNZ8Q66","Male","Suburban","NeuteredMale","Neutered",24,"Negative",5.9,14.2,11.4,228,342,6726,350,4104
"grlsIIDCBQ00","Male","Rural","NeuteredMale","Neutered",6,"Negative",5.7,12.9,8.2,82,328,3772,220,3936
"grlsBKKNA44","Male","Rural","NeuteredMale","Neutered",6,"Negative",6,14,10.5,210,735,4515,274,5040
"grls7W3BTUSS","Female","Suburban","NeuteredFemale","Neutered",13,"Negative",5.7,13.7,8.9,89,356,6141,211,2314
"grlsD62ORCYY","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",5.9,14.6,13.1,0,393,10087,265,2620
"grlsQFKW3CTT","Male","Suburban","NeuteredMale","Neutered",7,"Negative",5.7,13.1,9.4,188,752,4136,215,4324
"grlsBLN9PL88","Male","Rural","IntactMale","Intact",10,"Negative",6.3,15.6,9,180,270,5310,237,3240
"grlsQQNDWNXX","Male","Suburban","NeuteredMale","Neutered",13,"Negative",6,14.7,9.1,273,455,6097,229,2275
"grlsWXSJR1NN","Male","Suburban","NeuteredMale","Neutered",14,"Negative",6.7,16.1,7.9,395,316,5056,216,2133
"grlsD5I0WNVV","Female","Rural","IntactFemale","Intact",26,"Negative",6.7,17.1,9.1,273,182,5642,229,2912
"grlsY4GP2Y99","Male","Urban","NeuteredMale","Neutered",26,"Negative",6.2,15.1,7.9,474,316,4424,345,2686
"grlsN4PGDWWW","Female","Suburban","IntactFemale","Intact",9,"Negative",5.9,13.8,15.3,612,612,8568,403,5508
"grls4ZRDNK66","Male","Suburban","IntactMale","Intact",8,"Positive",6.6,15.8,12.5,500,875,8875,343,2250
"grlsDM8Z0THH","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",7.5,17,7.6,0,684,3496,282,3344
"grls6GQLWCVV","Female","Urban","NeuteredFemale","Neutered",23,"Negative",6.1,15,6.1,305,183,3111,219,2501
"grls9EC9UJ88","Male","Rural","NeuteredMale","Neutered",22,"Negative",6.3,15.2,8.9,356,267,5340,170,2937
"grlsL3ZMQ9HH","Female","Suburban","NeuteredFemale","Neutered",18,"Negative",5.6,13.7,6.4,256,128,3584,223,2432
"grlsEA806TCC","Female","Suburban","NeuteredFemale","Neutered",7,"Negative",5.7,13.9,8.4,84,336,3696,218,4200
"grlsT5LCA7BB","Male","Suburban","NeuteredMale","Neutered",7,"Negative",6.6,15.6,7.8,312,234,4368,223,2808
"grlsUBRO4QZZ","Female","Rural","NeuteredFemale","Neutered",6,"Negative",6.3,14.3,13.1,1310,393,6943,330,4323
"grlsGPYURPII","Female","Suburban","NeuteredFemale","Neutered",10,"Negative",6.7,16.1,9.2,92,736,4692,215,3680
"grlsZIYIUUEE","Male","Suburban","IntactMale","Intact",24,"Negative",6.9,16.7,7.3,219,146,4599,184,2336
"grls690HOFVV","Male","Rural","NeuteredMale","Neutered",8,"Negative",6.2,14.3,9.5,285,380,5320,242,3420
"grlsK1SQLTTT","Male","Rural","NeuteredMale","Neutered",12,"Negative",6,14.9,9.5,570,190,4465,188,4180
"grls734CP6GG","Female","Suburban","NeuteredFemale","Neutered",25,"Negative",7.4,17.9,7.6,228,152,4180,218,2964
"grlsFR455OOO","Female","Suburban","IntactFemale","Intact",7,"Negative",6.5,15.2,10.9,218,327,5886,264,4360
"grlsRTKBF366","Male","Urban","NeuteredMale","Neutered",13,"Negative",6.6,16,9.5,285,380,5700,212,3135
"grlsRUIBT955","Female","Rural","NeuteredFemale","Neutered",17,"Negative",6.4,15.6,7.2,72,504,4464,172,2160
"grlsN8M0UZOO","Female","Suburban","IntactFemale","Intact",19,"Negative",6.9,16.7,9.9,396,198,5445,235,3762
"grlsJE0A7BJJ","Female","Rural","NeuteredFemale","Neutered",7,"Negative",6.6,15.5,7.7,77,385,3850,267,3311
"grls44G5RDKK","Male","Suburban","IntactMale","Intact",6,"Negative",5.5,12.8,12.7,381,508,6096,293,5715
"grls32DCESEE","Female","Suburban","IntactFemale","Intact",7,"Negative",5.9,13.1,10.3,412,721,6180,195,2987
"grls9OVZN8LL","Male","Suburban","NeuteredMale","Neutered",23,"Negative",6.3,14.8,6.7,67,804,2881,164,2948
"grlsXA0BK733","Female","Suburban","IntactFemale","Intact",6,"Negative",5.5,13.2,6.1,183,488,4331,100,1098
"grls0NOGYCWW","Male","Suburban","IntactMale","Intact",6,"Negative",5.3,12.7,10.1,707,404,6868,186,2121
"grlsYZBOJSS","Female","Suburban","IntactFemale","Intact",6,"Negative",5.6,13,7.9,79,869,2923,163,3950
"grlsB6HBDWW","Male","Suburban","IntactMale","Intact",15,"Negative",6,14.7,13,260,520,8450,214,3640
"grlsMM8PZ7PP","Male","Suburban","IntactMale","Intact",25,"Negative",7.2,16.4,9.8,490,196,4900,286,4116
"grlsVF6VG4JJ","Female","Rural","IntactFemale","Intact",25,"Negative",6.4,15.5,8.3,83,415,4731,337,2988
"grlsDUFB6REE","Female","Suburban","IntactFemale","Intact",7,"Negative",6.5,15.5,10.7,107,214,5350,271,4922
"grlsUUGORFZZ","Male","Urban","IntactMale","Intact",18,"Negative",7.2,17.1,12,840,120,8160,243,2880
"grlsM14NP0PP","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.3,18.2,6.1,61,183,2745,219,3050
"grls0449M0EE","Male","Suburban","IntactMale","Intact",7,"Negative",6.6,16.5,14.3,143,1144,9152,232,3718
"grlsO131099","Male","Suburban","IntactMale","Intact",8,"Negative",5.4,12.9,13.3,665,532,6650,218,5453
"grlsBDJDLSYY","Male","Rural","NeuteredMale","Neutered",9,"Positive",6.5,15,11.1,111,444,6216,336,4329
"grlsXPMOLOFF","Female","Urban","NeuteredFemale","Neutered",23,"Negative",5.8,14.2,6.2,62,744,3162,243,2232
"grls8FWJRAZZ","Male","Rural","IntactMale","Intact",25,"Negative",6.8,15.2,15.9,954,795,10494,333,3498
"grlsZQZ5W8YY","Female","Suburban","NeuteredFemale","Neutered",7,"Negative",5.9,13.8,6.3,126,252,4221,176,1701
"grls109PNIYY","Male","Rural","NeuteredMale","Neutered",7,"Positive",4.8,11.7,13.6,136,544,9656,219,3264
"grlsZY5KYKXX","Female","Urban","NeuteredFemale","Neutered",17,"Negative",6.3,15.6,7.8,624,234,4290,222,2652
"grls3HCLZLYY","Male","Suburban","IntactMale","Intact",8,"Negative",5.8,14.1,10.4,104,312,6344,303,3536
"grlsBBNS48MM","Female","Suburban","IntactFemale","Intact",12,"Negative",6.3,15.3,11.2,112,336,6272,345,4368
"grls6UQ50SRR","Male","Rural","IntactMale","Intact",17,"Negative",6.7,15.5,10.3,1236,309,4944,242,3811
"grlsS2RFRHMM","Female","Suburban","IntactFemale","Intact",12,"Negative",6,14.8,11.4,228,228,7524,303,3306
"grls4RZO5BZZ","Female","Suburban","IntactFemale","Intact",11,"Negative",5.1,12.5,9.9,99,297,5841,345,3663
"grls7VIICKSS","Female","Suburban","IntactFemale","Intact",13,"Negative",7.2,17.5,8.8,176,176,5192,282,3168
"grls0OGJIE22","Female","Rural","NeuteredFemale","Neutered",23,"Negative",5.8,13.9,9,0,360,5310,241,3330
"grlsS1TBQJTT","Male","Suburban","IntactMale","Intact",7,"Negative",6.1,15.4,15,450,600,7050,244,6900
"grls2IKW1P88","Female","Suburban","NeuteredFemale","Neutered",15,"Negative",6.8,16.4,5.7,285,171,2565,341,2679
"grlsJIJ61F44","Male","Suburban","IntactMale","Intact",21,"Negative",6.9,16.8,9,810,270,4680,204,3240
"grlsLKJCPSS","Female","Suburban","NeuteredFemale","Neutered",23,"Negative",6.8,17.4,6.5,195,130,3445,220,2730
"grlsF7XPY7CC","Female","Suburban","IntactFemale","Intact",15,"Negative",5.2,12.7,8.8,88,352,7040,114,1320
"grls39GQY988","Male","Suburban","IntactMale","Intact",13,"Negative",5.3,12.7,6,120,180,4380,237,1320
"grlsZ1000A99","Male","Suburban","NeuteredMale","Neutered",24,"Negative",7.4,18.5,6.8,408,272,4012,152,2040
"grlsPY4G7NBB","Female","Urban","NeuteredFemale","Neutered",9,"Negative",5.5,13.4,14.1,987,423,8037,289,4653
"grlsV3T34T66","Female","Rural","NeuteredFemale","Neutered",14,"Negative",7.2,16.9,7.6,76,456,3876,183,3192
"grlsYOCNZTII","Female","Rural","NeuteredFemale","Neutered",18,"Negative",6.9,17.1,7.7,462,385,3465,186,3388
"grlsHK07NZ11","Male","Rural","NeuteredMale","Neutered",20,"Negative",7.2,16.6,10.1,606,303,5454,171,3737
"grlsX1PJY0WW","Male","Urban","IntactMale","Intact",7,"Negative",6.6,16.2,12.8,1280,384,6144,297,4992
"grlsBVQHCYPP","Female","Suburban","NeuteredFemale","Neutered",9,"Negative",5.4,13.2,8.5,510,170,3315,284,4505
"grlsD39GLKHH","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.5,17.4,4.6,92,276,2346,248,1886
"grls3KMKIQ11","Female","Rural","NeuteredFemale","Neutered",12,"Negative",5.8,13.9,10.8,432,648,5508,289,4212
"grlsVEEV7PYY","Male","Rural","IntactMale","Intact",6,"Negative",5.6,13.1,16.4,328,984,7052,273,8036
"grls54PZRMMM","Male","Suburban","NeuteredMale","Neutered",23,"Negative",7,17,7.1,71,710,3763,231,2485
"grlsIDD1SPBB","Male","Rural","IntactMale","Intact",7,"Negative",6.6,16,8.9,89,623,4628,177,3471
"grlsSYFLK1II","Female","Suburban","IntactFemale","Intact",8,"Negative",6.2,15,10.2,306,306,5814,265,3672
"grlsNFPSIPP","Male","Suburban","IntactMale","Intact",17,"Negative",6.6,15.5,7.4,148,222,4514,223,2442
"grlsDZ8RNWMM","Male","Suburban","IntactMale","Intact",6,"Negative",6,14.4,9.9,0,594,5643,211,3663
"grls2QGMRPRR","Male","Urban","IntactMale","Intact",8,"Negative",5.6,12.8,12.5,0,875,6500,281,5000
"grlsBBVY9633","Male","Suburban","IntactMale","Intact",8,"Negative",6.4,15.8,9.8,98,588,6272,260,2744
"grls39MGA8BB","Male","Suburban","IntactMale","Intact",6,"Negative",5.2,13.3,12,240,600,6840,270,4320
"grlsE5JM844","Male","Suburban","NeuteredMale","Neutered",24,"Negative",7.2,18.1,9,90,810,5220,239,2880
"grlsE4U1WZHH","Male","Suburban","IntactMale","Intact",6,"Negative",5.7,13.5,10.5,210,630,4200,259,5460
"grlsD67R1LRR","Male","Suburban","IntactMale","Intact",25,"Negative",7.4,18.3,7.1,0,568,4118,156,2414
"grlsQEZO2RMM","Female","Suburban","IntactFemale","Intact",15,"Negative",6.4,15.5,9.2,184,368,5244,294,3312
"grlsLAIDPN99","Female","Suburban","NeuteredFemale","Neutered",16,"Negative",7.1,16.5,13.1,524,262,7860,324,4454
"grlsOXU5V3OO","Female","Suburban","NeuteredFemale","Neutered",16,"Negative",7.2,16.9,7.5,75,525,3600,245,3225
"grls0R37Y2WW","Male","Suburban","IntactMale","Intact",6,"Negative",6.1,14.3,8.9,445,267,4272,211,3916
"grlsMT3GPYY","Female","Suburban","NeuteredFemale","Neutered",16,"Negative",6.6,15.8,7.6,152,304,4104,217,3040
"grlsW7OHI3HH","Male","Suburban","NeuteredMale","Neutered",14,"Negative",6.2,14.5,10.8,432,648,6804,187,2808
"grls6JBFIH66","Female","Urban","NeuteredFemale","Neutered",6,"Negative",6,12.6,9.3,93,930,5394,274,2790
"grlsF9CWK9VV","Female","Suburban","NeuteredFemale","Neutered",11,"Negative",6,14.7,8.5,850,255,4845,193,2550
"grls1CJ7JS99","Female","Suburban","IntactFemale","Intact",6,"Negative",6.4,14.6,11,330,440,5060,305,5170
"grlsZJOFZENN","Male","Rural","NeuteredMale","Neutered",15,"Negative",6.8,18.1,6.2,434,186,2666,241,2914
"grlsEOQD1JJ","Female","Suburban","IntactFemale","Intact",24,"Negative",7,18.2,8.2,246,164,5084,241,2706
"grlsQMD74QDD","Female","Suburban","IntactFemale","Intact",23,"Negative",6.5,15.4,8.1,162,243,5589,122,2106
"grlsPGOLQCVV","Male","Suburban","IntactMale","Intact",8,"Negative",5,11.8,6,120,180,2520,220,3180
"grlsZDNNLXDD","Male","Urban","NeuteredMale","Neutered",23,"Negative",6.5,16.3,6.8,136,204,3604,288,2788
"grlsVBMXEPP","Male","Suburban","NeuteredMale","Neutered",23,"Negative",6.3,15.3,5.7,57,342,4332,138,969
"grlsOJ8KLP22","Female","Suburban","IntactFemale","Intact",8,"Negative",6.7,15.3,15.3,0,1377,7038,270,6732
"grlsW1UHMNJJ","Male","Suburban","IntactMale","Intact",18,"Negative",7.8,17.3,11.3,0,904,6893,274,3390
"grls03L3L1FF","Female","Rural","IntactFemale","Intact",7,"Negative",6.3,15,12.1,242,363,6534,246,4840
"grlsZ98DSXLL","Female","Suburban","NeuteredFemale","Neutered",6,"Negative",5,11.7,8.1,243,648,3807,250,3321
"grlsCO0LHTKK","Male","Suburban","NeuteredMale","Neutered",23,"Negative",7.2,17,6.5,65,195,4290,152,1885
"grlsZA4J55FF","Male","Suburban","IntactMale","Intact",12,"Negative",5.3,12.1,6.9,69,759,3381,226,2622
"grls6X6HLXMM","Female","Rural","IntactFemale","Intact",8,"Negative",6.2,15.3,10.3,206,309,5562,422,4223
"grls3ZQTDJ11","Male","Suburban","IntactMale","Intact",9,"Negative",5.7,14.1,9.3,93,744,4464,186,3906
"grlsBR1ULWSS","Male","Suburban","IntactMale","Intact",10,"Negative",6,15.1,12.5,0,875,8000,283,3500
"grlsJ14DLTFF","Male","Suburban","IntactMale","Intact",9,"Negative",6.6,14.6,17.9,179,1790,13067,198,2864
"grlsE4JQL822","Female","Rural","IntactFemale","Intact",22,"Negative",7.2,17.9,5.9,118,295,3304,209,2124
"grlsB84PLBRR","Male","Suburban","IntactMale","Intact",7,"Negative",6.4,16.1,9.8,294,294,5782,346,3430
"grlsYCK8D500","Male","Urban","NeuteredMale","Neutered",25,"Negative",5.9,14.9,6.9,0,828,3105,254,2898
"grlsY8H6EQFF","Female","Suburban","IntactFemale","Intact",22,"Negative",6.2,14.8,10.7,107,856,5457,209,4280
"grlsIP856OHH","Male","Suburban","IntactMale","Intact",8,"Negative",4.6,10.8,9.6,672,864,6048,224,2016
"grlsO3NBGJ44","Male","Suburban","NeuteredMale","Neutered",23,"Negative",7.1,17.2,8.3,664,249,4399,238,2905
"grlsT7R88NPP","Male","Rural","IntactMale","Intact",7,"Positive",6,14.3,15.1,1208,906,7399,248,5436
"grls5FYRTNEE","Female","Suburban","NeuteredFemale","Neutered",24,"Negative",7.3,18.4,8.6,946,258,4472,227,2924
"grlsEI1W4ZQQ","Female","Rural","NeuteredFemale","Neutered",7,"Negative",5.9,13.4,8.2,82,328,4674,254,3116
"grlsEKM79DXX","Male","Rural","NeuteredMale","Neutered",21,"Negative",6.7,17.2,7.9,0,553,3871,299,3476
"grlsOAMNHF88","Male","Urban","IntactMale","Intact",6,"Negative",5.9,14.7,11,440,440,5170,186,4840
"grlsDUX7BEHH","Female","Rural","NeuteredFemale","Neutered",12,"Negative",6.3,15.4,16.6,166,830,11952,197,3486
"grlsP8YVW3FF","Male","Suburban","NeuteredMale","Neutered",23,"Negative",7.7,19.5,6.6,198,330,4884,219,1188
"grlsNS7M96XX","Female","Suburban","IntactFemale","Intact",7,"Positive",6,13.1,10.7,428,428,5136,288,4601
"grls6QB9S2RR","Male","Urban","NeuteredMale","Neutered",18,"Negative",7.1,17.7,10.6,106,212,6784,299,3498
"grlsAI1I3YY","Female","Urban","NeuteredFemale","Neutered",24,"Negative",6.5,17.3,9.2,184,460,5796,326,2760
"grls18SJ0XMM","Male","Urban","IntactMale","Intact",8,"Positive",6.7,16.7,9.4,376,282,4888,282,3854
"grlsRSZJDOMM","Female","Rural","IntactFemale","Intact",13,"Negative",5.6,14.7,8,160,240,5360,351,2240
"grlsHOGPQIDD","Male","Suburban","NeuteredMale","Neutered",17,"Negative",6.8,17.1,10,200,200,5000,198,4600
"grlsDEDRORVV","Male","Rural","IntactMale","Intact",7,"Negative",5.8,14.2,13.1,524,655,5895,295,6026
"grlsPSGX9B77","Male","Suburban","NeuteredMale","Neutered",17,"Negative",7.7,18.9,6.9,345,138,3450,216,2967
"grlsHKJALE11","Male","Suburban","NeuteredMale","Neutered",10,"Negative",7.4,17.8,12.2,122,488,7442,226,4026
"grls3PH06YZZ","Male","Suburban","IntactMale","Intact",6,"Negative",5.7,12.7,10.3,0,927,5459,229,3811
"grlsI8TC3SCC","Male","Suburban","IntactMale","Intact",24,"Negative",6,15.7,7.6,152,228,5624,151,1596
"grlsWWV4VKLL","Female","Urban","IntactFemale","Intact",7,"Negative",5.6,13.9,9.2,0,552,4692,272,3864
"grls9Q4LJOWW","Female","Urban","NeuteredFemale","Neutered",23,"Negative",6.4,15.8,10.9,763,654,5232,229,4251
"grlsDNZUWFEE","Female","Urban","NeuteredFemale","Neutered",12,"Positive",6.9,17.3,9.9,495,297,5049,318,4059
"grlsUKK54W22","Female","Suburban","NeuteredFemale","Neutered",11,"Negative",7.5,17.5,8.9,0,356,4717,370,3827
"grlsFPJ3QF99","Female","Suburban","NeuteredFemale","Neutered",14,"Negative",6.8,16.5,7.8,0,624,3744,270,3432
"grls5RGYBXYY","Female","Suburban","NeuteredFemale","Neutered",7,"Negative",7.5,17.1,12.1,363,363,6050,212,5082
"grlsOH931S00","Male","Rural","NeuteredMale","Neutered",23,"Negative",6.4,16.8,8.2,82,820,3608,312,3690
"grlsC7JB7P22","Female","Suburban","NeuteredFemale","Neutered",21,"Positive",6.5,17.6,10.3,618,309,6386,248,2987
"grlsK7SQKOAA","Female","Urban","IntactFemale","Intact",7,"Negative",5.8,13.3,8.7,261,348,5568,245,2523
"grls1LSGW1BB","Female","Rural","IntactFemale","Intact",19,"Negative",7.6,17.3,13,130,910,8970,239,2990
"grlsB6SJJMNN","Female","Suburban","IntactFemale","Intact",17,"Positive",NA,NA,NA,NA,NA,NA,NA,NA
"grls12ZDDU","Male","Urban","NeuteredMale","Neutered",25,"Negative",7.2,17.2,13.4,0,804,10988,121,1608
"grls01LNL888","Female","Rural","IntactFemale","Intact",14,"Negative",7.4,19,7.8,0,624,4134,235,3042
"grlsFKWD1FKK","Female","Rural","IntactFemale","Intact",10,"Positive",5.5,13.2,11.5,1035,345,5865,324,4255
"grlsZEZIUU99","Female","Suburban","NeuteredFemale","Neutered",13,"Negative",5.8,13.9,9.5,95,285,5605,293,3420
"grlsIECF3CC","Male","Rural","IntactMale","Intact",10,"Positive",5.6,13.4,8.5,425,340,4930,290,2805
"grls65ASR7UU","Male","Suburban","NeuteredMale","Neutered",17,"Negative",6.3,15.3,8.6,258,172,4902,238,3268
"grls7X6XT588","Male","Rural","NeuteredMale","Neutered",22,"Negative",5.8,15.2,8.4,168,252,4704,272,3276
"grlsCRI31Y66","Male","Suburban","NeuteredMale","Neutered",24,"Negative",5.9,13.9,9.1,637,273,5278,245,2912
"grls1M7ESVV","Female","Suburban","NeuteredFemale","Neutered",8,"Negative",5.8,13.8,9.3,279,372,5022,299,3534
"grlsKLOJK533","Female","Suburban","IntactFemale","Intact",11,"Negative",5.9,15.6,7.4,148,222,4070,258,2960
"grlsSPOW0977","Female","Suburban","NeuteredFemale","Neutered",16,"Negative",7,17.5,9.9,99,297,6435,240,2970
"grlsTYR5PO55","Male","Suburban","NeuteredMale","Neutered",21,"Negative",5,12.6,5.5,110,165,3410,198,1815
"grlsXO96NGG","Female","Suburban","IntactFemale","Intact",13,"Negative",6.6,16.4,8.1,0,324,3969,298,3726
"grlsOTPUSXVV","Male","Suburban","NeuteredMale","Neutered",21,"Negative",5.9,15.1,6.8,68,136,4352,188,2244
"grls7VM38I99","Male","Suburban","NeuteredMale","Neutered",15,"Negative",6.9,16.3,8.9,89,267,4628,260,3827
"grlsEYHWGXFF","Female","Rural","IntactFemale","Intact",23,"Negative",6.8,16.7,7.8,936,234,4680,194,1950
"grls4Q3HPJJJ","Male","Urban","IntactMale","Intact",6,"Negative",5.9,14.6,12.9,774,516,7224,222,4386
"grls605WYO22","Female","Rural","IntactFemale","Intact",8,"Negative",6,14.9,13.2,0,924,7524,291,4752
"grlsJ30U1WBB","Male","Rural","IntactMale","Intact",8,"Negative",6,14.2,9.1,273,182,4641,229,3913
"grlsMKO0FR44","Male","Suburban","NeuteredMale","Neutered",17,"Negative",6.8,16.1,8.8,88,704,3784,208,4136
"grlsBYFRP0BB","Female","Suburban","IntactFemale","Intact",8,"Negative",6.2,15.1,16,160,800,11680,326,3360
"grlsI4LJT3ZZ","Female","Rural","IntactFemale","Intact",17,"Negative",7.5,17.9,6.9,138,690,3864,193,2139
"grlsMYZ1XB","Male","Rural","IntactMale","Intact",23,"Negative",6.9,17.3,8.9,178,356,6408,387,1958
"grls4DYV0WW","Female","Suburban","NeuteredFemale","Neutered",11,"Negative",6.8,16.5,8.8,176,264,4840,191,3432
"grls3NEEO88","Male","Suburban","NeuteredMale","Neutered",22,"Negative",6.7,16.8,10.9,436,545,6867,213,3052
"grlsJ11ZXF11","Female","Rural","NeuteredFemale","Neutered",18,"Negative",5.8,14.4,7.7,462,231,4235,209,2772
"grlsDWY71G00","Male","Suburban","IntactMale","Intact",15,"Negative",6.7,17.2,14.3,286,715,9009,228,4290
"grlsF32GK0RR","Male","Suburban","IntactMale","Intact",7,"Negative",4.8,12.2,7.7,77,231,3927,182,3388
"grls4ECUQR11","Male","Rural","NeuteredMale","Neutered",23,"Negative",6.7,17.5,9.1,182,364,5642,216,2912
"grlsCJGEXUXX","Male","Suburban","NeuteredMale","Neutered",17,"Negative",6.6,17.1,7.3,219,146,4088,161,2847
"grlsDS816Y55","Female","Suburban","IntactFemale","Intact",23,"Negative",5.8,14.6,18,540,540,12240,531,4680
